0,1,2,3,4,5,6,7,8,9
63,1,[BR/UFRN] Kamikaze,25,F(Amarelo),C++,f.cpp,judged,juiz5 (1),NO - Wrong answer
64,1,[BR/UFRJ] Hidden Markov Programmers,26,F(Amarelo),C++,F.cpp,judged,juiz4 (1),YES
65,1,[BR/UFRJ] #YesWeCan read you mail,26,F(Amarelo),C++,F.cpp,judged,juiz4 (1),YES
66,1,[BR/UFRN] Voa Absurdo Classico!,27,F(Amarelo),C++,F.cpp,judged,juiz4 (1),YES
67,1,[BR/UECE] Gatinhos da UECE,27,F(Amarelo),C++,F.cpp,judged,juiz3 (1),NO - Wrong answer
68,1,[BR/UFMS] k-pivara,27,F(Amarelo),C++,F.cpp,judged,juiz2 (1),YES
69,1,[BR/UFG] Monkeys,27,F(Amarelo),C++,f.cpp,judged,juiz4 (1),YES
70,1,[BR/UFES] ETROPUS,27,F(Amarelo),C,F.c,judged,juiz4 (1),YES
71,1,[BR/FATEC-Sorocaba] 2B||!2B,28,F(Amarelo),C++,football.cpp,judged,juiz4 (1),NO - Wrong answer
72,1,[BR/UFG] Trainee,28,F(Amarelo),C++,f.cpp,judged,juiz3 (1),YES
73,1,[BR/UFPR] Ballong Misto de Trypanossoma,29,C(Azul claro),C++,C.cpp,judged,juiz3 (1),YES
74,1,[BR/UFRGS] BDR,29,F(Amarelo),C++,f.cpp,judged,juiz5 (1),NO - Wrong answer
75,1,[BR/UFSC] Gargamel s Team,31,F(Amarelo),C++,f.cc,judged,juiz4 (1),YES
76,1,[BR/UFSCar-Sorocaba] omelette du fromage,31,F(Amarelo),C++,f.cpp,judged,juiz3 (1),NO - Time limit exceeded
77,1,[BR/UFMG] Starters Edition,31,F(Amarelo),C++,g.cpp,judged,juiz4 (1),YES
78,1,[BR/IME] Timelino,31,F(Amarelo),C++,F.cpp,judged,juiz3 (1),YES
79,1,[BR/UFPEL] SucoDeLaranja,32,F(Amarelo),C,F.c,judged,juiz3 (1),NO - Wrong answer
80,1,[BR/UDESC] Noollab,34,F(Amarelo),C++,F.cpp,judged,juiz3 (1),NO - Wrong answer
81,1,[BR/USP] Bitelo,34,F(Amarelo),C++,f2.cpp,judged,juiz4 (1),YES
82,1,[BR/UFOP] The Doppler Effect,34,F(Amarelo),C++,footbal.cpp,judged,juiz4 (1),NO - Wrong answer
83,1,[BR/UNIVASF] Fire s Determination,34,F(Amarelo),C++,F.cpp,judged,juiz3 (1),NO - Wrong answer
84,1,[BR/IFTM] Modus Ponens Malditos,35,F(Amarelo),C,F.c,judged,juiz7 (1),NO - Wrong answer
85,1,[BR/FATEC-Sorocaba] 2B||!2B,35,F(Amarelo),C++,football.cpp,judged,juiz3 (1),YES
86,1,[UFPI] Alliance,35,F(Amarelo),C++,F.cpp,judged,juiz4 (1),NO - Wrong answer
87,1,[BR/UFRN] Kamikaze,35,F(Amarelo),C++,f.cpp,judged,juiz4 (1),NO - Wrong answer
88,1,[BR/UECE] Gatinhos da UECE,38,F(Amarelo),C++,F.cpp,judged,juiz4 (1),YES
89,1,[BR/IFCE] ADA,38,F(Amarelo),Java,F.java,judged,juiz4 (1),NO - Wrong answer
90,1,[BR/UFSCar-Sorocaba] omelette du fromage,38,F(Amarelo),C,f.c,judged,juiz5 (1),NO - Time limit exceeded
91,1,[BR/FATEC-Mogi] EQUIPISTOLA,38,F(Amarelo),Java,F.java,judged,juiz3 (1),YES
92,1,[BR/UFV] admin admin,39,F(Amarelo),C++,F.cpp,judged,juiz3 (1),NO - Wrong answer
93,1,[BR/UFRGS] BDR,39,F(Amarelo),C++,f.cpp,judged,juiz3 (1),YES
94,1,[BR/UFFS] The Morgans,39,F(Amarelo),C++,F.cpp,judged,juiz3 (1),NO - Wrong answer
95,1,[BR/UFMG] In rand() we trust!,39,C(Azul claro),C++,c.cpp,judged,juiz4 (1),YES
96,1,[BR/IFTM] Modus Ponens Malditos,39,F(Amarelo),C,F.c,judged,juiz3 (1),NO - Wrong answer
97,1,[BR/UPF] Funcionalidade Aleatoria,39,F(Amarelo),C++,F.cpp,judged,juiz5 (1),NO - Wrong answer
98,1,[BR/ITA] PlankITA,39,F(Amarelo),C++,F.cpp,judged,juiz3 (1),YES
99,1,[BR/UFPEL] SucoDeLaranja,39,F(Amarelo),C,F.c,judged,juiz3 (1),NO - Wrong answer
100,1,[BR/UFOP] The Doppler Effect,40,F(Amarelo),C++,footbal.cpp,judged,juiz2 (1),NO - Wrong answer
101,1,"[BR/UNITAU] 2 de porao, 1 de lab",40,F(Amarelo),C++,football.cpp,judged,juiz7 (1),YES
102,1,[BR/UDESC] Noollab,40,F(Amarelo),C++,F.cpp,judged,juiz4 (1),YES
103,1,[BR/UFRN] Kamikaze,41,F(Amarelo),C++,f.cpp,judged,juiz4 (1),YES
104,1,[BR/Unoeste] AG2,41,F(Amarelo),C++,F.CPP,judged,juiz5 (1),NO - Wrong answer
105,1,[BR/UNIVASF] Fire s Determination,42,F(Amarelo),C++,F.cpp,judged,juiz4 (1),YES
106,1,[BR/UFRJ] Hidden Markov Programmers,43,C(Azul claro),C++,C.cpp,judged,juiz5 (1),YES
107,1,[BR/UFU] Coelhos de dentes afiados,43,F(Amarelo),C++,F.cpp,judged,juiz2 (1),NO - Wrong answer
108,1,[BR/USP-Sao Carlos] aHHHH entaum tah baoum,43,C(Azul claro),C++,C.cpp,judged,juiz4 (1),YES
109,1,[BR/UFOP] The Doppler Effect,44,F(Amarelo),C++,footbal.cpp,judged,juiz3 (1),NO - Wrong answer
110,1,[BR/UNILINS] #kabumba,44,F(Amarelo),C++,f.cpp,judged,juiz3 (1),YES
111,1,[BR/UFPE] Nao e so pelos 20 minutos,44,C(Azul claro),C++,C.cpp,judged,juiz4 (1),YES
112,1,[BR/Unicamp] I Triple Dare You,44,C(Azul claro),C++,c.cpp,judged,juiz3 (1),YES
113,1,[BR/UFSCar-Sorocaba] omelette du fromage,44,F(Amarelo),C,f.c,judged,juiz2 (1),YES
114,1,[BR/UFPE] =(,46,A(Branco),C++,A.cpp,judged,juiz4 (1),YES
115,1,[BR/Fatec Lins] SoFaltatestar,47,F(Amarelo),C++,F.cpp,judged,juiz4 (1),YES
116,1,[BR/UFFS] The Morgans,47,F(Amarelo),C++,F.cpp,judged,juiz4 (1),NO - Wrong answer
117,1,[BR/IFCE] ADA,48,F(Amarelo),Java,F.java,judged,juiz4 (1),NO - Wrong answer
118,1,[BR/UFU] Coelhos de dentes afiados,48,F(Amarelo),C++,F.cpp,judged,juiz3 (1),NO - Wrong answer
119,1,[BR/UFOP] The Doppler Effect,49,F(Amarelo),C++,footbal.cpp,judged,juiz4 (1),YES
120,1,[BR/UTFPR] MVVC,50,F(Amarelo),C++,F.cpp,judged,juiz3 (1),NO - Wrong answer
121,1,[BR/UFSCar] Deggub,50,F(Amarelo),C++,F.cpp,judged,juiz5 (1),YES
122,1,[BR/UFMG] In rand() we trust!,51,F(Amarelo),C++,f.cpp,judged,juiz3 (1),YES
123,1,[BR/UFV] admin admin,53,F(Amarelo),C++,F.cpp,judged,juiz2 (1),YES
124,1,[UFPI] Alliance,54,F(Amarelo),C++,F.cpp,judged,juiz3 (1),YES
125,1,[BR/Unicamp] All in,55,C(Azul claro),C++,c.cpp,judged,juiz3 (1),YES
126,1,[BR/USP] Bpyym,55,F(Amarelo),C++,F.cpp,judged,juiz3 (1),YES
127,1,[BR/UFRGS] BDR,55,C(Azul claro),C++,c.cpp,judged,juiz2 (1),YES
128,1,[BR/USP] Bitelo,56,C(Azul claro),C++,c.cpp,judged,juiz4 (1),YES
129,1,"[BR/UFCG] Calma pessoal, calma...",56,C(Azul claro),C++,C.cpp,judged,juiz4 (1),YES
130,1,[BR/IFTM] Modus Ponens Malditos,57,F(Amarelo),C++,F.cpp,judged,juiz4 (1),NO - Wrong answer
131,1,[BR/USP] Bpyym,57,A(Branco),C++,a.cpp,judged,juiz4 (1),YES
132,1,[BR/UVA] Startup,57,F(Amarelo),C++,F.cpp,judged,juiz3 (1),NO - Wrong answer
133,1,[BR/UFRN] Voa Absurdo Classico!,57,C(Azul claro),C++,C.cpp,judged,juiz3 (1),YES
134,1,[BR/UFFS] The Morgans,58,F(Amarelo),C++,F.cpp,judged,juiz4 (1),YES
135,1,[BR/UFCG] Coders Gonna Code,58,C(Azul claro),C++,C.cpp,judged,juiz4 (1),YES
136,1,[BR/UVA] Startup,60,F(Amarelo),C++,F.cpp,judged,juiz3 (1),NO - Wrong answer
137,1,[BR/Unis] BCC A,60,F(Amarelo),C++,f.cxx,judged,juiz4 (1),NO - Time limit exceeded
138,1,[BR/UFSCar-Sorocaba] omelette du fromage,62,G(Verde Claro),C++,g.cpp,judged,juiz2 (1),NO - Wrong answer
139,1,[BR/UFMG] Starters Edition,62,C(Azul claro),C++,c.cpp,judged,juiz2 (1),YES
140,1,[BR/Unoeste] AG2,64,F(Amarelo),C++,F.CPP,judged,juiz2 (1),NO - Wrong answer
141,1,[BR/UFMT-Araguaia] HUEHUE BR,65,F(Amarelo),C++,F.cpp,judged,juiz2 (1),NO - Runtime error
142,1,[BR/UFRN] Voa Absurdo Classico!,65,H(Azul escuro),C++,H.cpp,judged,juiz3 (1),NO - Time limit exceeded
143,1,[BR/UFRJ] #YesWeCan read you mail,65,C(Azul claro),C++,C.cpp,judged,juiz2 (1),YES
144,1,[BR/UFPEL] SucoDeLaranja,65,F(Amarelo),C,F.c,judged,juiz5 (1),YES
145,1,[BR/UFPE] Nao e so pelos 20 minutos,65,A(Branco),C++,A.cpp,judged,juiz3 (1),YES
146,1,[BR/PUC Rio] PUC-Rio 2,67,F(Amarelo),C++,F.cpp,judged,juiz2 (1),NO - Wrong answer
147,1,"[BR/UNITAU] 2 de porao, 1 de lab",68,A(Branco),C++,rooks.cpp,judged,juiz2 (1),NO - Time limit exceeded
148,1,[BR/Unicamp] I Triple Dare You,69,A(Branco),C++,a.cpp,judged,juiz3 (1),NO - Runtime error
149,1,Juiz 4,69,F(Amarelo),C++,test.cpp,judged,juiz2 (1),NO - Time limit exceeded
150,1,[BR/USP-Sao Carlos] Ntemtempabobagi,69,A(Branco),C++,A.cpp,judged,juiz2 (1),YES
151,1,[BR/UFSCar-Sorocaba] omelette du fromage,70,G(Verde Claro),C++,g.cpp,judged,juiz7 (1),NO - Wrong answer
152,1,[BR/PUC Rio] PUC-Rio 2,71,F(Amarelo),C++,F.cpp,judged,juiz5 (1),NO - Wrong answer
153,1,[BR/UFPR] Ballong Misto de Trypanossoma,71,D(Vermelho),C++,D.cpp,judged,juiz2 (1),NO - Wrong answer
154,1,[BR/UECE] Gatinhos da UECE,71,A(Branco),C++,A.cpp,judged,juiz2 (1),NO - Wrong answer
155,1,[BR/Unicamp] I Triple Dare You,71,G(Verde Claro),C++,g.cpp,judged,juiz5 (1),NO - Time limit exceeded
156,1,[BR/UFMT-Araguaia] HUEHUE BR,72,F(Amarelo),C++,F.cpp,judged,juiz2 (1),NO - Runtime error
157,1,[BR/USP] Bitelo,72,A(Branco),C++,a.cpp,judged,juiz2 (1),NO - Runtime error
158,1,[BR/IFTM] Modus Ponens Malditos,72,F(Amarelo),C++,F.cpp,judged,juiz2 (1),YES
159,1,[BR/Unicamp] I Triple Dare You,73,A(Branco),C++,a.cpp,judged,juiz2 (1),YES
160,1,[BR/UFPA] ClubeDosCanalhas,74,F(Amarelo),Java,F.java,judged,juiz3 (1),NO - Wrong answer
161,1,[BR/PUC Rio] PUC-Rio 2,75,F(Amarelo),C++,F.cpp,judged,juiz5 (1),YES
162,1,[BR/UFU] Coelhos de dentes afiados,76,F(Amarelo),C++,F.cpp,judged,juiz2 (1),NO - Wrong answer
163,1,[BR/IFCE] ADA,76,G(Verde Claro),Java,G.java,judged,juiz2 (1),NO - Wrong answer
164,1,[BR/USP] Bitelo,77,A(Branco),C++,a.cpp,judged,juiz7 (1),YES
165,1,[BR/UPF] Funcionalidade Aleatoria,77,F(Amarelo),C++,F.cpp,judged,juiz2 (1),YES
166,1,[BR/UVA] Startup,77,A(Branco),C++,A.cpp,judged,juiz2 (1),NO - Wrong answer
167,1,[BR/UFPA] ClubeDosCanalhas,79,F(Amarelo),Java,F.java,judged,juiz2 (1),YES
168,1,[BR/UECE] Gatinhos da UECE,79,A(Branco),C++,A.cpp,judged,juiz2 (1),NO - Wrong answer
169,1,[BR/IME] Timelino,79,A(Branco),C++,A.cpp,judged,juiz2 (1),NO - Runtime error
170,1,[BR/Unicamp] I Triple Dare You,80,G(Verde Claro),C++,g.cpp,judged,juiz4 (1),NO - Time limit exceeded
171,1,[BR/ITA] CPF na nota?,80,C(Azul claro),C++,counting.cpp,judged,juiz4 (1),YES
172,1,[BR/UFG] Monkeys,81,C(Azul claro),C++,c.cpp,judged,juiz3 (1),YES
173,1,[BR/IFCE] ADA,81,F(Amarelo),Java,F.java,judged,juiz2 (1),NO - Wrong answer
174,1,[BR/USP-Sao Carlos] aHHHH entaum tah baoum,82,G(Verde Claro),C++,G.cpp,judged,juiz3 (1),NO - Wrong answer
175,1,[BR/USP] Bpyym,83,C(Azul claro),C++,c.cpp,judged,juiz4 (1),YES
176,1,[BR/UFRJ] Hidden Markov Programmers,84,A(Branco),C++,A.cpp,judged,juiz5 (1),NO - Runtime error
177,1,[BR/Unis] BCC A,84,G(Verde Claro),C++,g.cxx,judged,juiz2 (1),NO - Wrong answer
178,1,[BR/FATEC-Sorocaba] 2B||!2B,85,A(Branco),C++,a.cpp,judged,juiz2 (1),NO - Wrong answer
179,1,[BR/USP-Sao Carlos] Ntemtempabobagi,85,G(Verde Claro),C++,G.cpp,judged,juiz5 (1),YES
180,1,[BR/UFCG] Coders Gonna Code,86,A(Branco),C++,A.cpp,judged,juiz4 (1),NO - Runtime error
181,1,[BR/UFRJ] Hidden Markov Programmers,88,A(Branco),C++,A.cpp,judged,juiz3 (1),YES
182,1,[BR/UFU] Coelhos de dentes afiados,88,F(Amarelo),C++,F.cpp,judged,juiz3 (1),NO - Wrong answer
183,1,[BR/UFMT-Araguaia] HUEHUE BR,88,F(Amarelo),Java,F.java,judged,juiz4 (1),YES
184,1,[BR/Unis] BCC A,88,F(Amarelo),C++,f.cxx,judged,juiz3 (1),NO - Time limit exceeded
185,1,[BR/ITA] CPF na nota?,88,A(Branco),C++,rooks.cpp,judged,juiz4 (1),YES
186,1,[BR/PUC Rio] PUC-Rio 2,88,C(Azul claro),C++,C.cpp,judged,juiz4 (1),YES
187,1,[BR/UECE] Gatinhos da UECE,88,A(Branco),C++,A.cpp,judged,juiz5 (1),NO - Wrong answer
188,1,[BR/Unicamp] I Triple Dare You,90,G(Verde Claro),C++,g.cpp,judged,juiz4 (1),YES
189,1,[BR/UTFPR] MVVC,90,F(Amarelo),C++,F.cpp,judged,juiz3 (1),NO - Wrong answer
190,1,[BR/UNIR] TeamName,92,F(Amarelo),C,F.c,judged,juiz3 (1),NO - Wrong answer
191,1,[BR/Facit] Facit 1,92,F(Amarelo),C++,F.cpp,judged,juiz4 (1),NO - Wrong answer
192,1,[BR/UFPE] =(,93,E(Laranja),C++,E.cpp,judged,juiz7 (1),NO - Wrong answer
193,1,[BR/Unis] BCC A,94,F(Amarelo),C++,f.cxx,judged,juiz2 (1),NO - Time limit exceeded
194,1,[BR/UFCG] Coders Gonna Code,97,A(Branco),C++,A.cpp,judged,juiz4 (1),NO - Runtime error
195,1,[BR/UVA] Startup,99,F(Amarelo),C++,F.cpp,judged,juiz3 (1),NO - Time limit exceeded
196,1,[BR/FPU] Avengers,99,G(Verde Claro),Java,G.java,judged,juiz4 (1),NO - Wrong answer
197,1,"[BR/UNITAU] 2 de porao, 1 de lab",99,A(Branco),C++,rooks.cpp,judged,juiz3 (1),NO - Wrong answer
198,1,[BR/UFPE] Nao e so pelos 20 minutos,99,G(Verde Claro),C++,G.cpp,judged,juiz4 (1),YES
199,1,"[BR/UFCG] Calma pessoal, calma...",99,A(Branco),C++,A.cpp,judged,juiz2 (1),YES
200,1,[BR/ITA] PlankITA,101,C(Azul claro),C++,C.cpp,judged,juiz3 (1),YES
201,1,[BR/Unis] BCC A,101,F(Amarelo),C++,f.cxx,judged,juiz3 (1),NO - Wrong answer
202,1,[BR/UFFS] The Morgans,102,C(Azul claro),C,C.c,judged,juiz3 (1),YES
203,1,[BR/UFSCar-Sorocaba] omelette du fromage,102,A(Branco),C++,a.cpp,judged,juiz2 (1),NO - Wrong answer
204,1,[BR/UFV] admin admin,102,B(Lilas),C++,B.cpp,judged,juiz2 (1),NO - Time limit exceeded
205,1,[BR/UFU] Coelhos de dentes afiados,103,F(Amarelo),C++,F.cpp,judged,juiz4 (1),YES
206,1,[BR/Facit] Facit 1,104,F(Amarelo),C++,F.cpp,judged,juiz3 (1),NO - Wrong answer
207,1,[BR/USP] Bitelo,104,G(Verde Claro),C++,g.cpp,judged,juiz4 (1),YES
208,1,[BR/IME] Timelino,105,A(Branco),C++,A.cpp,judged,juiz3 (1),YES
209,1,[BR/UFU] Coelhos de dentes afiados,105,C(Azul claro),C++,C.cpp,judged,juiz3 (1),YES
210,1,[BR/UVA] Startup,105,F(Amarelo),C++,F.cpp,judged,juiz4 (1),NO - Time limit exceeded
211,1,[BR/USP-Sao Carlos] Ntemtempabobagi,107,E(Laranja),C++,E.cpp,judged,juiz4 (1),YES
212,1,[BR/UFRN] Voa Absurdo Classico!,107,A(Branco),C++,A.cpp,judged,juiz4 (1),NO - Runtime error
213,1,[BR/UFRN] Kamikaze,107,C(Azul claro),C++,C.cpp,judged,juiz3 (1),YES
214,1,[BR/UFPR] Ballong Misto de Trypanossoma,108,A(Branco),C++,A.cpp,judged,juiz2 (1),NO - Wrong answer
215,1,[BR/Unis] BCC A,109,F(Amarelo),C++,f.cxx,judged,juiz4 (1),NO - Time limit exceeded
216,1,[BR/USP] Bitelo,112,E(Laranja),C++,e.cpp,judged,juiz3 (1),NO - Wrong answer
217,1,[BR/UNIFEI] Os Feras do Paranaue,116,C(Azul claro),C++,C.cpp,judged,juiz3 (1),YES
218,1,[BR/Unoeste] AG2,116,F(Amarelo),C++,f.cpp,judged,juiz2 (1),NO - Wrong answer
219,1,[BR/USP-Sao Carlos] Ntemtempabobagi,117,D(Vermelho),C++,D.cpp,judged,juiz4 (1),YES
220,1,[BR/UFRN] Voa Absurdo Classico!,117,A(Branco),C++,A.cpp,judged,juiz4 (1),NO - Runtime error
221,1,[BR/IFCE] ADA,117,F(Amarelo),Java,F.java,judged,juiz3 (1),NO - Wrong answer
222,1,[BR/UTFPR] MVVC,119,F(Amarelo),C++,F.cpp,judged,juiz4 (1),NO - Wrong answer
223,1,[BR/UNIR] TeamName,120,F(Amarelo),C,football.c,judged,juiz2 (1),NO - Wrong answer
224,1,[BR/USP] Bitelo,120,E(Laranja),C++,e.cpp,judged,juiz3 (1),YES
225,1,[BR/UFES] ETROPUS,122,G(Verde Claro),C++,G.cpp,judged,juiz4 (1),NO - Time limit exceeded
226,1,[BR/UFCG] Coders Gonna Code,123,A(Branco),C++,A.cpp,judged,juiz4 (1),YES
227,1,[BR/ITA] CPF na nota?,125,G(Verde Claro),C++,ultra.cpp,judged,juiz3 (1),NO - Wrong answer
228,1,[BR/UFRJ] #YesWeCan read you mail,125,A(Branco),C++,A.cpp,judged,juiz3 (1),YES
229,1,[BR/Facit] Facit 1,126,G(Verde Claro),C++,G.cpp,judged,juiz2 (1),NO - Wrong answer
230,1,[BR/UFPE] Nao e so pelos 20 minutos,126,E(Laranja),C++,E.cpp,judged,juiz2 (1),NO - Wrong answer
231,1,[BR/USP] Bpyym,128,G(Verde Claro),C++,g.cpp,judged,juiz3 (1),NO - Wrong answer
232,1,[BR/UNIR] TeamName,128,F(Amarelo),C,football.c,judged,juiz3 (1),NO - Wrong answer
233,1,[BR/IME] Timelino,128,G(Verde Claro),C++,G.cpp,judged,juiz2 (1),NO - Wrong answer
234,1,[BR/Unis] BCC A,129,F(Amarelo),C++,f.cxx,judged,juiz3 (1),NO - Time limit exceeded
235,1,[BR/UFRN] Voa Absurdo Classico!,130,A(Branco),C++,A.cpp,judged,juiz4 (1),NO - Wrong answer
236,1,[BR/IFCE] ADA,131,F(Amarelo),Java,F.java,judged,juiz4 (1),NO - Wrong answer
237,1,[BR/UVA] Startup,131,F(Amarelo),C++,F.cpp,judged,juiz4 (1),NO - Time limit exceeded
238,1,[UFPI] Alliance,133,E(Laranja),C++,E.cpp,judged,juiz4 (1),NO - Time limit exceeded
239,1,[BR/UFSCar-Sorocaba] omelette du fromage,133,G(Verde Claro),C++,g2.cpp,judged,juiz4 (1),NO - Wrong answer
240,1,[BR/UNIR] TeamName,134,E(Laranja),C,eleven.c,judged,juiz4 (1),NO - Compilation error
