#,Site,User,Time,Problem,Language,Filename,Status,Judge (Site),Answer,AnswerBin,Penalty
90,1,[UFSM] char *alho;,24,D,C++,D.cpp,judged,juiz6 (1),NO - Wrong answer,0,0
91,1,[FATEC-SJC] DEBUG,24,H,C,H.c,judged,juiz3 (1),YES,1,24
92,1,[FACOMUFU] Chinelada na Orelha,24,D,C++,d.cpp,judged,juiz2 (1),YES,1,37
93,1,[UNILINS] Programação Orientada a Balões,25,D,C++,exd.cpp,judged,juiz6 (1),NO - Wrong answer,0,0
94,1,[UFPE] 4 Fun 2 Win,25,H,C++,H.cpp,judged,juiz3 (1),YES,1,32
95,1,[FATEC-AM] a; DROP TABLEuser; --,26,H,C++,H.cpp,judged,juiz2 (1),YES,1,47
96,1,[IME-RJ] Timelhosa,26,H,C++,H.cpp,judged,juiz6 (1),YES,1,58
97,1,[UFES] ETROPUS,26,H,C,h.c,judged,juiz6 (1),YES,1,37
98,1,"[ITA] jQuery bool, jQuery char!",26,I,C++,interval.cpp,judged,juiz6 (1),YES,1,52
99,1,[POLI-USP] Vruum,26,H,C++,h.cpp,judged,juiz6 (1),YES,1,42
100,1,[UFMG] UFMG Starters Edition,26,H,C++,h.cpp,judged,juiz6 (1),YES,1,38
101,1,[UECE] Colecionadores de Balões,26,H,C++,hours.cpp,judged,juiz6 (1),YES,1,39
102,1,[UNICAMP] Os Cartolas,27,I,C++,i.cpp,judged,juiz2 (1),YES,1,47
103,1,[ICMC-USP] I Can Haz Balloonz,27,I,C++,i.cpp,judged,juiz2 (1),YES,1,32
104,1,[UNIVASF] PiratasDoValeDoSãoFrancisco,27,D,C++,j.cpp,judged,juiz6 (1),YES,1,27
